,고객번호,최근구매일,가입일,고객번호(가입일제외)
5191,201901210769457,20200516,20190121,769457
5192,201901210769462,20190121,20190121,769462
5193,201901210769464,20191217,20190121,769464
5194,201901210769465,20200226,20190121,769465
5195,201901210769466,20190220,20190121,769466
5196,201901210769467,20190430,20190121,769467
5197,201901210769468,20190225,20190121,769468
5198,201901210769471,20190130,20190121,769471
5199,201901210769472,20200725,20190121,769472
5200,201901210769475,20190208,20190121,769475
5201,201901210769480,20190716,20190121,769480
5202,201901210769481,20191023,20190121,769481
5203,201901210769486,20190719,20190121,769486
5204,201901210769488,20190901,20190121,769488
5205,201901210769489,20200408,20190121,769489
5206,201901210769494,20190412,20190121,769494
5207,201901210769500,20190409,20190121,769500
5208,201901210769502,20190218,20190121,769502
5209,201901210769503,20200630,20190121,769503
5210,201901210769505,20190925,20190121,769505
5211,201901210769506,20190915,20190121,769506
5212,201901210769507,20190201,20190121,769507
5213,201901210769508,20190124,20190121,769508
5214,201901210769510,20190725,20190121,769510
5215,201901210769511,20190125,20190121,769511
5216,201901210769512,20190121,20190121,769512
5217,201901210769515,20200727,20190121,769515
5218,201901210769521,20190221,20190121,769521
5219,201901210769525,20190211,20190121,769525
5220,201901210769531,20190413,20190121,769531
5221,201901210769539,20190301,20190121,769539
5222,201901210769546,20190121,20190121,769546
5223,201901210769549,20200727,20190121,769549
5224,201901210769550,20190212,20190121,769550
5225,201901210769552,20191023,20190121,769552
5226,201901210769556,20200718,20190121,769556
5227,201901210769558,20200427,20190121,769558
5228,201901210769559,20190212,20190121,769559
5229,201901210769563,20200222,20190121,769563
5230,201901210769564,20200331,20190121,769564
5231,201901210769567,20190626,20190121,769567
5232,201901210769574,20190404,20190121,769574
5233,201901210769578,20190218,20190121,769578
5234,201901210769583,20200127,20190121,769583
5235,201901210769584,20200508,20190121,769584
5236,201901210769598,20191112,20190121,769598
5237,201901210769600,20200101,20190121,769600
5238,201901210769610,20191207,20190121,769610
5239,201901210769616,20190730,20190121,769616
5240,201901210769619,20190131,20190121,769619
5241,201901210769620,20200724,20190121,769620
5242,201901210769623,20190228,20190121,769623
5243,201901210769630,20191130,20190121,769630
5244,201901210769632,20190228,20190121,769632
5245,201901210769633,20190121,20190121,769633
5246,201901210769636,20190222,20190121,769636
5247,201901210769640,20190525,20190121,769640
5248,201901210769642,20200426,20190121,769642
5249,201901210769644,20190129,20190121,769644
5250,201901210769647,20191209,20190121,769647
5251,201901210769649,20190417,20190121,769649
5252,201901210769650,20200722,20190121,769650
5253,201901210769670,20190122,20190121,769670
5254,201901210769671,20200729,20190121,769671
5255,201901210769672,20190816,20190121,769672
5256,201901210769680,20200329,20190121,769680
5257,201901210769682,20190527,20190121,769682
5258,201901210769683,20200509,20190121,769683
5259,201901210769687,20190730,20190121,769687
5260,201901210769689,20190216,20190121,769689
5261,201901210769691,20190730,20190121,769691
5262,201901210769692,20190321,20190121,769692
5263,201901210769695,20200117,20190121,769695
5264,201901210769696,20190207,20190121,769696
5265,201901210769697,20190829,20190121,769697
5266,201901210769700,20190222,20190121,769700
5267,201901210769702,20190208,20190121,769702
5268,201901210769706,20190318,20190121,769706
5269,201901210769707,20190220,20190121,769707
5270,201901210769718,20191015,20190121,769718
5271,201901210769719,20191126,20190121,769719
5272,201901210769721,20190430,20190121,769721
5273,201901210769727,20190207,20190121,769727
5274,201901210769728,20191119,20190121,769728
5275,201901210769729,20190222,20190121,769729
5276,201901210769733,20190903,20190121,769733
5277,201901210769735,20200203,20190121,769735
5278,201901210769739,20190215,20190121,769739
5279,201901210769740,20191023,20190121,769740
5280,201901210769742,20190727,20190121,769742
5281,201901210769744,20190218,20190121,769744
5282,201901210769745,20191027,20190121,769745
5283,201901210769746,20191217,20190121,769746
5284,201901210769747,20200717,20190121,769747
5285,201901210769749,20190122,20190121,769749
5286,201901210769751,20190131,20190121,769751
5287,201901210769753,20190122,20190121,769753
5288,201901210769760,20190131,20190121,769760
5289,201901210769765,20190122,20190121,769765
5290,201901210769768,20190610,20190121,769768
5291,201901210769769,20191029,20190121,769769
5292,201901210769770,20190909,20190121,769770
5293,201901210769771,20190819,20190121,769771
5294,201901210769783,20190216,20190121,769783
5295,201901210769785,20190609,20190121,769785
5296,201901210769786,20190216,20190121,769786
5297,201901210769793,20190311,20190121,769793
5298,201901210769797,20190220,20190121,769797
5299,201901210769799,20190409,20190121,769799
5300,201901210769800,20200505,20190121,769800
5301,201901210769801,20190318,20190121,769801
5302,201901210769803,20200130,20190121,769803
5303,201901210769805,20190612,20190121,769805
5304,201901210769806,20190125,20190121,769806
5305,201901210769821,20190731,20190121,769821
5306,201901210769836,20190131,20190121,769836
5307,201901210769841,20190402,20190121,769841
5308,201901210769852,20200710,20190121,769852
5309,201901210769854,20200325,20190121,769854
5310,201901210769860,20200108,20190121,769860
5311,201901210769861,20190210,20190121,769861
5312,201901210769863,20190205,20190121,769863
5313,201901210769866,20190429,20190121,769866
5314,201901210769874,20190729,20190121,769874
5315,201901210769877,20190204,20190121,769877
5316,201901210769881,20200408,20190121,769881
5317,201901210769883,20200617,20190121,769883
5318,201901210769887,20191102,20190121,769887
5319,201901210769888,20200628,20190121,769888
5320,201901210769889,20190212,20190121,769889
5321,201901210769891,20191219,20190121,769891
5322,201901210769892,20190215,20190121,769892
5323,201901210769895,20191023,20190121,769895
5324,201901210769898,20190730,20190121,769898
5325,201901210769911,20200526,20190121,769911
5326,201901210769914,20190712,20190121,769914
5327,201901210769916,20191030,20190121,769916
5328,201901210769921,20190122,20190121,769921
5329,201901210769923,20200527,20190121,769923
5330,201901210769924,20190403,20190121,769924
5331,201901210769929,20190218,20190121,769929
5332,201901210769932,20190127,20190121,769932
5333,201901210769946,20191220,20190121,769946
5334,201901210769947,20200129,20190121,769947
5335,201901210769950,20190829,20190121,769950
5336,201901210769954,20200407,20190121,769954
5337,201901210769955,20190219,20190121,769955
5338,201901210769957,20190319,20190121,769957
5339,201901210769964,20190730,20190121,769964
5340,201901210769968,20190208,20190121,769968
5341,201901210769972,20191001,20190121,769972
5342,201901210769973,20190131,20190121,769973
5343,201901210769982,20190727,20190121,769982
5344,201901210769987,20190122,20190121,769987
5345,201901210769994,20190331,20190121,769994
5346,201901210769996,20190412,20190121,769996
5347,201901210770000,20191221,20190121,770000
5348,201901210770001,20190330,20190121,770001
5349,201901210770004,20200224,20190121,770004
5350,201901210770007,20200222,20190121,770007
5351,201901210770008,20200705,20190121,770008
5352,201901210770012,20190122,20190121,770012
5353,201901210770019,20200311,20190121,770019
5354,201901210770020,20190620,20190121,770020
5355,201901210770022,20190303,20190121,770022
5356,201901210770023,20200323,20190121,770023
5357,201901210770035,20190627,20190121,770035
5358,201901210770037,20191217,20190121,770037
5359,201901210770038,20190319,20190121,770038
5360,201901210770041,20190309,20190121,770041
5361,201901210770043,20200530,20190121,770043
5362,201901210770044,20191219,20190121,770044
5363,201901210770049,20190423,20190121,770049
5364,201901210770050,20200419,20190121,770050
5365,201901210770056,20190219,20190121,770056
5366,201901210770069,20190216,20190121,770069
5367,201901210770071,20191216,20190121,770071
5368,201901210770074,20190903,20190121,770074
5369,201901210770078,20190213,20190121,770078
5370,201901210770080,20190122,20190121,770080
5371,201901210770082,20200106,20190121,770082
5372,201901210770083,20190122,20190121,770083
5373,201901210770084,20200706,20190121,770084
5374,201901210770087,20190925,20190121,770087
5375,201901210770088,20190531,20190121,770088
5376,201901210770089,20190525,20190121,770089
5377,201901210770093,20190202,20190121,770093
5378,201901210770094,20190122,20190121,770094
5379,201901210770099,20191214,20190121,770099
5380,201901210770102,20200305,20190121,770102
5381,201901210770109,20190930,20190121,770109
5382,201901210770112,20200213,20190121,770112
5383,201901210770114,20190217,20190121,770114
5384,201901210770115,20200702,20190121,770115
5385,201901210770119,20190601,20190121,770119
5386,201901210770123,20191030,20190121,770123
5387,201901210770127,20200221,20190121,770127
5388,201901210770128,20190730,20190121,770128
5389,201901210770129,20200131,20190121,770129
5390,201901210770131,20200422,20190121,770131
5391,201901210770135,20190319,20190121,770135
5392,201901210770136,20191220,20190121,770136
5393,201901210770138,20190922,20190121,770138
5394,201901210770141,20190219,20190121,770141
5395,201901210770143,20190208,20190121,770143
5396,201901210770144,20200309,20190121,770144
5397,201901210770145,20190216,20190121,770145
5398,201901210770147,20190402,20190121,770147
5399,201901210770148,20190704,20190121,770148
5400,201901210770151,20190403,20190121,770151
5401,201901210770157,20190620,20190121,770157
5402,201901210770158,20190131,20190121,770158
5403,201901210770160,20200411,20190121,770160
5404,201901210770161,20191021,20190121,770161
5405,201901210770167,20191011,20190121,770167
5406,201901210770169,20191221,20190121,770169
5407,201901210770174,20190702,20190121,770174
5408,201901210770176,20190313,20190121,770176
5409,201901210770182,20190916,20190121,770182
5410,201901210770183,20190122,20190121,770183
5411,201901210770185,20190730,20190121,770185
5412,201901210770189,20190123,20190121,770189
5413,201901210770191,20200224,20190121,770191
5414,201901210770194,20190526,20190121,770194
5415,201901210770208,20190122,20190121,770208
5416,201901210770209,20190310,20190121,770209
5417,201901210770214,20200331,20190121,770214
5418,201901210770216,20191007,20190121,770216
5419,201901210770218,20190513,20190121,770218
5420,201901210770225,20190122,20190121,770225
5421,201901210770227,20190310,20190121,770227
5422,201901210770228,20191218,20190121,770228
5423,201901210770231,20191023,20190121,770231
5424,201901210770241,20190122,20190121,770241
5425,201901210770251,20190805,20190121,770251
5426,201901210770254,20190225,20190121,770254
5427,201901210770258,20200319,20190121,770258
5428,201901210770259,20190401,20190121,770259
5429,201901210770262,20190730,20190121,770262
5430,201901210770270,20190625,20190121,770270
5431,201901210770272,20190722,20190121,770272
5432,201901210770275,20190122,20190121,770275
5433,201901210770277,20190225,20190121,770277
5434,201901210770279,20190912,20190121,770279
5435,201901210770280,20200213,20190121,770280
5436,201901210770284,20191101,20190121,770284
5437,201901210770285,20200709,20190121,770285
5438,201901210770289,20200203,20190121,770289
5439,201901210770290,20190223,20190121,770290
5440,201901210770305,20190413,20190121,770305
5441,201901210770308,20200528,20190121,770308
5442,201901210770316,20200131,20190121,770316
5443,201901210770318,20190122,20190121,770318
5444,201901210770323,20190122,20190121,770323
5445,201901210770324,20190215,20190121,770324
5446,201901210770326,20190307,20190121,770326
5447,201901210770329,20200221,20190121,770329
5448,201901210770331,20190208,20190121,770331
5449,201901210770333,20190628,20190121,770333
5450,201901210770335,20200729,20190121,770335
5451,201901210770347,20190410,20190121,770347
5452,201901210770349,20190517,20190121,770349
5453,201901210770350,20200323,20190121,770350
5454,201901210770353,20191204,20190121,770353
5455,201901210770359,20190315,20190121,770359
5456,201901210770360,20190122,20190121,770360
5457,201901210770361,20190609,20190121,770361
5458,201901210770364,20190618,20190121,770364
5459,201901210770365,20200726,20190121,770365
5460,201901210770366,20190411,20190121,770366
5461,201901220770357,20190122,20190122,770357
5462,201901220770367,20190217,20190122,770367
5463,201901220770371,20190326,20190122,770371
5464,201901220770373,20190730,20190122,770373
5465,201901220770380,20190212,20190122,770380
5466,201901220770385,20190122,20190122,770385
5467,201901220770388,20190622,20190122,770388
5468,201901220770393,20190212,20190122,770393
5469,201901220770394,20190731,20190122,770394
5470,201901220770396,20190830,20190122,770396
5471,201901220770399,20190123,20190122,770399
